prov_cod,prov,comarca_cod,comarca_cod_full,comarca,municipio_cod,municipio_cod_full,municipio,genero,edad,edad_etiqueta,pob
48,Bizkaia,03,4803,Durangaldea / Duranguesado,001,48001,Abadiño,Mujeres,0,0-19,740
48,Bizkaia,03,4803,Durangaldea / Duranguesado,001,48001,Abadiño,Mujeres,20,20-64,2240
48,Bizkaia,03,4803,Durangaldea / Duranguesado,001,48001,Abadiño,Mujeres,65,>= 65,958
48,Bizkaia,03,4803,Durangaldea / Duranguesado,001,48001,Abadiño,Mujeres,NA,Total,3938
48,Bizkaia,03,4803,Durangaldea / Duranguesado,001,48001,Abadiño,Total,0,0-19,1512
48,Bizkaia,03,4803,Durangaldea / Duranguesado,001,48001,Abadiño,Total,20,20-64,4506
48,Bizkaia,03,4803,Durangaldea / Duranguesado,001,48001,Abadiño,Total,65,>= 65,1782
48,Bizkaia,03,4803,Durangaldea / Duranguesado,001,48001,Abadiño,Total,NA,Total,7800
48,Bizkaia,03,4803,Durangaldea / Duranguesado,003,48003,Amorebieta-Etxano,Hombres,0,0-19,1867
48,Bizkaia,03,4803,Durangaldea / Duranguesado,003,48003,Amorebieta-Etxano,Hombres,20,20-64,5659
48,Bizkaia,03,4803,Durangaldea / Duranguesado,003,48003,Amorebieta-Etxano,Hombres,65,>= 65,1829
48,Bizkaia,03,4803,Durangaldea / Duranguesado,003,48003,Amorebieta-Etxano,Hombres,NA,Total,9355
48,Bizkaia,03,4803,Durangaldea / Duranguesado,003,48003,Amorebieta-Etxano,Mujeres,0,0-19,1793
48,Bizkaia,03,4803,Durangaldea / Duranguesado,003,48003,Amorebieta-Etxano,Mujeres,20,20-64,5701
48,Bizkaia,03,4803,Durangaldea / Duranguesado,003,48003,Amorebieta-Etxano,Mujeres,65,>= 65,2380
48,Bizkaia,03,4803,Durangaldea / Duranguesado,003,48003,Amorebieta-Etxano,Mujeres,NA,Total,9874
48,Bizkaia,03,4803,Durangaldea / Duranguesado,003,48003,Amorebieta-Etxano,Total,0,0-19,3660
48,Bizkaia,03,4803,Durangaldea / Duranguesado,003,48003,Amorebieta-Etxano,Total,20,20-64,11360
48,Bizkaia,03,4803,Durangaldea / Duranguesado,003,48003,Amorebieta-Etxano,Total,65,>= 65,4209
48,Bizkaia,03,4803,Durangaldea / Duranguesado,003,48003,Amorebieta-Etxano,Total,NA,Total,19229
48,Bizkaia,03,4803,Durangaldea / Duranguesado,019,48019,Berriz,Hombres,0,0-19,444
48,Bizkaia,03,4803,Durangaldea / Duranguesado,019,48019,Berriz,Hombres,20,20-64,1375
48,Bizkaia,03,4803,Durangaldea / Duranguesado,019,48019,Berriz,Hombres,65,>= 65,447
48,Bizkaia,03,4803,Durangaldea / Duranguesado,019,48019,Berriz,Hombres,NA,Total,2266
48,Bizkaia,03,4803,Durangaldea / Duranguesado,019,48019,Berriz,Mujeres,0,0-19,451
48,Bizkaia,03,4803,Durangaldea / Duranguesado,019,48019,Berriz,Mujeres,20,20-64,1242
48,Bizkaia,03,4803,Durangaldea / Duranguesado,019,48019,Berriz,Mujeres,65,>= 65,582
48,Bizkaia,03,4803,Durangaldea / Duranguesado,019,48019,Berriz,Mujeres,NA,Total,2275
48,Bizkaia,03,4803,Durangaldea / Duranguesado,019,48019,Berriz,Total,0,0-19,895
48,Bizkaia,03,4803,Durangaldea / Duranguesado,019,48019,Berriz,Total,20,20-64,2617
48,Bizkaia,03,4803,Durangaldea / Duranguesado,019,48019,Berriz,Total,65,>= 65,1029
48,Bizkaia,03,4803,Durangaldea / Duranguesado,019,48019,Berriz,Total,NA,Total,4541
48,Bizkaia,03,4803,Durangaldea / Duranguesado,027,48027,Durango,Hombres,0,0-19,2827
48,Bizkaia,03,4803,Durangaldea / Duranguesado,027,48027,Durango,Hombres,20,20-64,9016
48,Bizkaia,03,4803,Durangaldea / Duranguesado,027,48027,Durango,Hombres,65,>= 65,2825
48,Bizkaia,03,4803,Durangaldea / Duranguesado,027,48027,Durango,Hombres,NA,Total,14668
48,Bizkaia,03,4803,Durangaldea / Duranguesado,027,48027,Durango,Mujeres,0,0-19,2662
48,Bizkaia,03,4803,Durangaldea / Duranguesado,027,48027,Durango,Mujeres,20,20-64,9233
48,Bizkaia,03,4803,Durangaldea / Duranguesado,027,48027,Durango,Mujeres,65,>= 65,3602
48,Bizkaia,03,4803,Durangaldea / Duranguesado,027,48027,Durango,Mujeres,NA,Total,15497
48,Bizkaia,03,4803,Durangaldea / Duranguesado,027,48027,Durango,Total,0,0-19,5489
48,Bizkaia,03,4803,Durangaldea / Duranguesado,027,48027,Durango,Total,20,20-64,18249
48,Bizkaia,03,4803,Durangaldea / Duranguesado,027,48027,Durango,Total,65,>= 65,6427
48,Bizkaia,03,4803,Durangaldea / Duranguesado,027,48027,Durango,Total,NA,Total,30165
48,Bizkaia,03,4803,Durangaldea / Duranguesado,032,48032,Elorrio,Hombres,0,0-19,666
48,Bizkaia,03,4803,Durangaldea / Duranguesado,032,48032,Elorrio,Hombres,20,20-64,2118
48,Bizkaia,03,4803,Durangaldea / Duranguesado,032,48032,Elorrio,Hombres,65,>= 65,813
48,Bizkaia,03,4803,Durangaldea / Duranguesado,032,48032,Elorrio,Hombres,NA,Total,3597
48,Bizkaia,03,4803,Durangaldea / Duranguesado,032,48032,Elorrio,Mujeres,0,0-19,703
48,Bizkaia,03,4803,Durangaldea / Duranguesado,032,48032,Elorrio,Mujeres,20,20-64,2112
48,Bizkaia,03,4803,Durangaldea / Duranguesado,032,48032,Elorrio,Mujeres,65,>= 65,1013
48,Bizkaia,03,4803,Durangaldea / Duranguesado,032,48032,Elorrio,Mujeres,NA,Total,3828
48,Bizkaia,03,4803,Durangaldea / Duranguesado,032,48032,Elorrio,Total,0,0-19,1369
48,Bizkaia,03,4803,Durangaldea / Duranguesado,032,48032,Elorrio,Total,20,20-64,4230
48,Bizkaia,03,4803,Durangaldea / Duranguesado,032,48032,Elorrio,Total,65,>= 65,1826
48,Bizkaia,03,4803,Durangaldea / Duranguesado,032,48032,Elorrio,Total,NA,Total,7425
48,Bizkaia,03,4803,Durangaldea / Duranguesado,034,48034,Ermua,Hombres,0,0-19,1313
48,Bizkaia,03,4803,Durangaldea / Duranguesado,034,48034,Ermua,Hombres,20,20-64,4481
48,Bizkaia,03,4803,Durangaldea / Duranguesado,034,48034,Ermua,Hombres,65,>= 65,1917
48,Bizkaia,03,4803,Durangaldea / Duranguesado,034,48034,Ermua,Hombres,NA,Total,7711
48,Bizkaia,03,4803,Durangaldea / Duranguesado,034,48034,Ermua,Mujeres,0,0-19,1200
48,Bizkaia,03,4803,Durangaldea / Duranguesado,034,48034,Ermua,Mujeres,20,20-64,4311
48,Bizkaia,03,4803,Durangaldea / Duranguesado,034,48034,Ermua,Mujeres,65,>= 65,2336
48,Bizkaia,03,4803,Durangaldea / Duranguesado,034,48034,Ermua,Mujeres,NA,Total,7847
48,Bizkaia,03,4803,Durangaldea / Duranguesado,034,48034,Ermua,Total,0,0-19,2513
48,Bizkaia,03,4803,Durangaldea / Duranguesado,034,48034,Ermua,Total,20,20-64,8792
48,Bizkaia,03,4803,Durangaldea / Duranguesado,034,48034,Ermua,Total,65,>= 65,4253
48,Bizkaia,03,4803,Durangaldea / Duranguesado,034,48034,Ermua,Total,NA,Total,15558
48,Bizkaia,03,4803,Durangaldea / Duranguesado,039,48039,Garai,Hombres,0,0-19,29
48,Bizkaia,03,4803,Durangaldea / Duranguesado,039,48039,Garai,Hombres,20,20-64,98
48,Bizkaia,03,4803,Durangaldea / Duranguesado,039,48039,Garai,Hombres,65,>= 65,30
48,Bizkaia,03,4803,Durangaldea / Duranguesado,039,48039,Garai,Hombres,NA,Total,157
48,Bizkaia,03,4803,Durangaldea / Duranguesado,039,48039,Garai,Mujeres,0,0-19,40
48,Bizkaia,03,4803,Durangaldea / Duranguesado,039,48039,Garai,Mujeres,20,20-64,87
48,Bizkaia,03,4803,Durangaldea / Duranguesado,039,48039,Garai,Mujeres,65,>= 65,35
48,Bizkaia,03,4803,Durangaldea / Duranguesado,039,48039,Garai,Mujeres,NA,Total,162
48,Bizkaia,03,4803,Durangaldea / Duranguesado,039,48039,Garai,Total,0,0-19,69
48,Bizkaia,03,4803,Durangaldea / Duranguesado,039,48039,Garai,Total,20,20-64,185
48,Bizkaia,03,4803,Durangaldea / Duranguesado,039,48039,Garai,Total,65,>= 65,65
48,Bizkaia,03,4803,Durangaldea / Duranguesado,039,48039,Garai,Total,NA,Total,319
48,Bizkaia,03,4803,Durangaldea / Duranguesado,050,48050,Izurtza,Hombres,0,0-19,53
48,Bizkaia,03,4803,Durangaldea / Duranguesado,050,48050,Izurtza,Hombres,20,20-64,72
48,Bizkaia,03,4803,Durangaldea / Duranguesado,050,48050,Izurtza,Hombres,65,>= 65,32
48,Bizkaia,03,4803,Durangaldea / Duranguesado,050,48050,Izurtza,Hombres,NA,Total,157
48,Bizkaia,03,4803,Durangaldea / Duranguesado,050,48050,Izurtza,Mujeres,0,0-19,8
48,Bizkaia,03,4803,Durangaldea / Duranguesado,050,48050,Izurtza,Mujeres,20,20-64,55
48,Bizkaia,03,4803,Durangaldea / Duranguesado,050,48050,Izurtza,Mujeres,65,>= 65,21
48,Bizkaia,03,4803,Durangaldea / Duranguesado,050,48050,Izurtza,Mujeres,NA,Total,84
48,Bizkaia,03,4803,Durangaldea / Duranguesado,050,48050,Izurtza,Total,0,0-19,61
48,Bizkaia,03,4803,Durangaldea / Duranguesado,050,48050,Izurtza,Total,20,20-64,127
48,Bizkaia,03,4803,Durangaldea / Duranguesado,050,48050,Izurtza,Total,65,>= 65,53
48,Bizkaia,03,4803,Durangaldea / Duranguesado,050,48050,Izurtza,Total,NA,Total,241
48,Bizkaia,03,4803,Durangaldea / Duranguesado,055,48055,Lemoa,Hombres,0,0-19,399
48,Bizkaia,03,4803,Durangaldea / Duranguesado,055,48055,Lemoa,Hombres,20,20-64,1145
48,Bizkaia,03,4803,Durangaldea / Duranguesado,055,48055,Lemoa,Hombres,65,>= 65,301
48,Bizkaia,03,4803,Durangaldea / Duranguesado,055,48055,Lemoa,Hombres,NA,Total,1845
48,Bizkaia,03,4803,Durangaldea / Duranguesado,055,48055,Lemoa,Mujeres,0,0-19,348
48,Bizkaia,03,4803,Durangaldea / Duranguesado,055,48055,Lemoa,Mujeres,20,20-64,1085
48,Bizkaia,03,4803,Durangaldea / Duranguesado,055,48055,Lemoa,Mujeres,65,>= 65,362
48,Bizkaia,03,4803,Durangaldea / Duranguesado,055,48055,Lemoa,Mujeres,NA,Total,1795
48,Bizkaia,03,4803,Durangaldea / Duranguesado,055,48055,Lemoa,Total,0,0-19,747
48,Bizkaia,03,4803,Durangaldea / Duranguesado,055,48055,Lemoa,Total,20,20-64,2230
48,Bizkaia,03,4803,Durangaldea / Duranguesado,055,48055,Lemoa,Total,65,>= 65,663
48,Bizkaia,03,4803,Durangaldea / Duranguesado,055,48055,Lemoa,Total,NA,Total,3640
48,Bizkaia,03,4803,Durangaldea / Duranguesado,058,48058,Mallabia,Hombres,0,0-19,99
48,Bizkaia,03,4803,Durangaldea / Duranguesado,058,48058,Mallabia,Hombres,20,20-64,337
48,Bizkaia,03,4803,Durangaldea / Duranguesado,058,48058,Mallabia,Hombres,65,>= 65,132
48,Bizkaia,03,4803,Durangaldea / Duranguesado,058,48058,Mallabia,Hombres,NA,Total,568
48,Bizkaia,03,4803,Durangaldea / Duranguesado,058,48058,Mallabia,Mujeres,0,0-19,88
48,Bizkaia,03,4803,Durangaldea / Duranguesado,058,48058,Mallabia,Mujeres,20,20-64,325
48,Bizkaia,03,4803,Durangaldea / Duranguesado,058,48058,Mallabia,Mujeres,65,>= 65,139
48,Bizkaia,03,4803,Durangaldea / Duranguesado,058,48058,Mallabia,Mujeres,NA,Total,552
48,Bizkaia,03,4803,Durangaldea / Duranguesado,058,48058,Mallabia,Total,0,0-19,187
48,Bizkaia,03,4803,Durangaldea / Duranguesado,058,48058,Mallabia,Total,20,20-64,662
48,Bizkaia,03,4803,Durangaldea / Duranguesado,058,48058,Mallabia,Total,65,>= 65,271
48,Bizkaia,03,4803,Durangaldea / Duranguesado,058,48058,Mallabia,Total,NA,Total,1120
48,Bizkaia,03,4803,Durangaldea / Duranguesado,059,48059,Mañaria,Hombres,0,0-19,63
48,Bizkaia,03,4803,Durangaldea / Duranguesado,059,48059,Mañaria,Hombres,20,20-64,168
48,Bizkaia,03,4803,Durangaldea / Duranguesado,059,48059,Mañaria,Hombres,65,>= 65,58
48,Bizkaia,03,4803,Durangaldea / Duranguesado,059,48059,Mañaria,Hombres,NA,Total,289
48,Bizkaia,03,4803,Durangaldea / Duranguesado,059,48059,Mañaria,Mujeres,0,0-19,48
48,Bizkaia,03,4803,Durangaldea / Duranguesado,059,48059,Mañaria,Mujeres,20,20-64,137
48,Bizkaia,03,4803,Durangaldea / Duranguesado,059,48059,Mañaria,Mujeres,65,>= 65,64
48,Bizkaia,03,4803,Durangaldea / Duranguesado,059,48059,Mañaria,Mujeres,NA,Total,249
48,Bizkaia,03,4803,Durangaldea / Duranguesado,059,48059,Mañaria,Total,0,0-19,111
48,Bizkaia,03,4803,Durangaldea / Duranguesado,059,48059,Mañaria,Total,20,20-64,305
48,Bizkaia,03,4803,Durangaldea / Duranguesado,059,48059,Mañaria,Total,65,>= 65,122
48,Bizkaia,03,4803,Durangaldea / Duranguesado,059,48059,Mañaria,Total,NA,Total,538
48,Bizkaia,03,4803,Durangaldea / Duranguesado,091,48091,Atxondo,Hombres,0,0-19,107
48,Bizkaia,03,4803,Durangaldea / Duranguesado,091,48091,Atxondo,Hombres,20,20-64,392
48,Bizkaia,03,4803,Durangaldea / Duranguesado,091,48091,Atxondo,Hombres,65,>= 65,176
48,Bizkaia,03,4803,Durangaldea / Duranguesado,091,48091,Atxondo,Hombres,NA,Total,675
48,Bizkaia,03,4803,Durangaldea / Duranguesado,091,48091,Atxondo,Mujeres,0,0-19,110
48,Bizkaia,03,4803,Durangaldea / Duranguesado,091,48091,Atxondo,Mujeres,20,20-64,366
48,Bizkaia,03,4803,Durangaldea / Duranguesado,091,48091,Atxondo,Mujeres,65,>= 65,195
48,Bizkaia,03,4803,Durangaldea / Duranguesado,091,48091,Atxondo,Mujeres,NA,Total,671
48,Bizkaia,03,4803,Durangaldea / Duranguesado,091,48091,Atxondo,Total,0,0-19,217
48,Bizkaia,03,4803,Durangaldea / Duranguesado,091,48091,Atxondo,Total,20,20-64,758
48,Bizkaia,03,4803,Durangaldea / Duranguesado,091,48091,Atxondo,Total,65,>= 65,371
48,Bizkaia,03,4803,Durangaldea / Duranguesado,091,48091,Atxondo,Total,NA,Total,1346
48,Bizkaia,03,4803,Durangaldea / Duranguesado,092,48092,Bedia,Hombres,0,0-19,76
48,Bizkaia,03,4803,Durangaldea / Duranguesado,092,48092,Bedia,Hombres,20,20-64,341
48,Bizkaia,03,4803,Durangaldea / Duranguesado,092,48092,Bedia,Hombres,65,>= 65,113
48,Bizkaia,03,4803,Durangaldea / Duranguesado,092,48092,Bedia,Hombres,NA,Total,530
48,Bizkaia,03,4803,Durangaldea / Duranguesado,092,48092,Bedia,Mujeres,0,0-19,102
48,Bizkaia,03,4803,Durangaldea / Duranguesado,092,48092,Bedia,Mujeres,20,20-64,339
48,Bizkaia,03,4803,Durangaldea / Duranguesado,092,48092,Bedia,Mujeres,65,>= 65,139
48,Bizkaia,03,4803,Durangaldea / Duranguesado,092,48092,Bedia,Mujeres,NA,Total,580
48,Bizkaia,03,4803,Durangaldea / Duranguesado,092,48092,Bedia,Total,0,0-19,178
48,Bizkaia,03,4803,Durangaldea / Duranguesado,092,48092,Bedia,Total,20,20-64,680
48,Bizkaia,03,4803,Durangaldea / Duranguesado,092,48092,Bedia,Total,65,>= 65,252
48,Bizkaia,03,4803,Durangaldea / Duranguesado,092,48092,Bedia,Total,NA,Total,1110
48,Bizkaia,03,4803,Durangaldea / Duranguesado,095,48095,Zaldibar,Hombres,0,0-19,301
48,Bizkaia,03,4803,Durangaldea / Duranguesado,095,48095,Zaldibar,Hombres,20,20-64,913
48,Bizkaia,03,4803,Durangaldea / Duranguesado,095,48095,Zaldibar,Hombres,65,>= 65,308
48,Bizkaia,03,4803,Durangaldea / Duranguesado,095,48095,Zaldibar,Hombres,NA,Total,1522
48,Bizkaia,03,4803,Durangaldea / Duranguesado,095,48095,Zaldibar,Mujeres,0,0-19,293
48,Bizkaia,03,4803,Durangaldea / Duranguesado,095,48095,Zaldibar,Mujeres,20,20-64,853
48,Bizkaia,03,4803,Durangaldea / Duranguesado,095,48095,Zaldibar,Mujeres,65,>= 65,383
48,Bizkaia,03,4803,Durangaldea / Duranguesado,095,48095,Zaldibar,Mujeres,NA,Total,1529
48,Bizkaia,03,4803,Durangaldea / Duranguesado,095,48095,Zaldibar,Total,0,0-19,594
48,Bizkaia,03,4803,Durangaldea / Duranguesado,095,48095,Zaldibar,Total,20,20-64,1766
48,Bizkaia,03,4803,Durangaldea / Duranguesado,095,48095,Zaldibar,Total,65,>= 65,691
48,Bizkaia,03,4803,Durangaldea / Duranguesado,095,48095,Zaldibar,Total,NA,Total,3051
48,Bizkaia,03,4803,Durangaldea / Duranguesado,910,48910,Iurreta,Hombres,0,0-19,342
48,Bizkaia,03,4803,Durangaldea / Duranguesado,910,48910,Iurreta,Hombres,20,20-64,1112
48,Bizkaia,03,4803,Durangaldea / Duranguesado,910,48910,Iurreta,Hombres,65,>= 65,416
48,Bizkaia,03,4803,Durangaldea / Duranguesado,910,48910,Iurreta,Hombres,NA,Total,1870
48,Bizkaia,03,4803,Durangaldea / Duranguesado,910,48910,Iurreta,Mujeres,0,0-19,342
48,Bizkaia,03,4803,Durangaldea / Duranguesado,910,48910,Iurreta,Mujeres,20,20-64,1090
48,Bizkaia,03,4803,Durangaldea / Duranguesado,910,48910,Iurreta,Mujeres,65,>= 65,528
48,Bizkaia,03,4803,Durangaldea / Duranguesado,910,48910,Iurreta,Mujeres,NA,Total,1960
48,Bizkaia,03,4803,Durangaldea / Duranguesado,910,48910,Iurreta,Total,0,0-19,684
48,Bizkaia,03,4803,Durangaldea / Duranguesado,910,48910,Iurreta,Total,20,20-64,2202
48,Bizkaia,03,4803,Durangaldea / Duranguesado,910,48910,Iurreta,Total,65,>= 65,944
48,Bizkaia,03,4803,Durangaldea / Duranguesado,910,48910,Iurreta,Total,NA,Total,3830
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,008,48008,Artzentales,Hombres,0,0-19,57
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,008,48008,Artzentales,Hombres,20,20-64,222
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,008,48008,Artzentales,Hombres,65,>= 65,101
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,008,48008,Artzentales,Hombres,NA,Total,380
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,008,48008,Artzentales,Mujeres,0,0-19,56
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,008,48008,Artzentales,Mujeres,20,20-64,214
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,008,48008,Artzentales,Mujeres,65,>= 65,96
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,008,48008,Artzentales,Mujeres,NA,Total,366
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,008,48008,Artzentales,Total,0,0-19,113
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,008,48008,Artzentales,Total,20,20-64,436
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,008,48008,Artzentales,Total,65,>= 65,197
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,008,48008,Artzentales,Total,NA,Total,746
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,022,48022,Karrantza Harana/Valle de Carranza,Hombres,0,0-19,207
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,022,48022,Karrantza Harana/Valle de Carranza,Hombres,20,20-64,831
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,022,48022,Karrantza Harana/Valle de Carranza,Hombres,65,>= 65,388
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,022,48022,Karrantza Harana/Valle de Carranza,Hombres,NA,Total,1426
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,022,48022,Karrantza Harana/Valle de Carranza,Mujeres,0,0-19,176
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,022,48022,Karrantza Harana/Valle de Carranza,Mujeres,20,20-64,727
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,022,48022,Karrantza Harana/Valle de Carranza,Mujeres,65,>= 65,412
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,022,48022,Karrantza Harana/Valle de Carranza,Mujeres,NA,Total,1315
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,022,48022,Karrantza Harana/Valle de Carranza,Total,0,0-19,383
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,022,48022,Karrantza Harana/Valle de Carranza,Total,20,20-64,1558
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,022,48022,Karrantza Harana/Valle de Carranza,Total,65,>= 65,800
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,022,48022,Karrantza Harana/Valle de Carranza,Total,NA,Total,2741
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,037,48037,Galdames,Hombres,0,0-19,68
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,037,48037,Galdames,Hombres,20,20-64,272
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,037,48037,Galdames,Hombres,65,>= 65,110
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,037,48037,Galdames,Hombres,NA,Total,450
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,037,48037,Galdames,Mujeres,0,0-19,61
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,037,48037,Galdames,Mujeres,20,20-64,214
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,037,48037,Galdames,Mujeres,65,>= 65,110
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,037,48037,Galdames,Mujeres,NA,Total,385
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,037,48037,Galdames,Total,0,0-19,129
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,037,48037,Galdames,Total,20,20-64,486
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,037,48037,Galdames,Total,65,>= 65,220
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,037,48037,Galdames,Total,NA,Total,835
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,042,48042,Gordexola,Hombres,0,0-19,165
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,042,48042,Gordexola,Hombres,20,20-64,535
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,042,48042,Gordexola,Hombres,65,>= 65,177
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,042,48042,Gordexola,Hombres,NA,Total,877
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,042,48042,Gordexola,Mujeres,0,0-19,128
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,042,48042,Gordexola,Mujeres,20,20-64,519
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,042,48042,Gordexola,Mujeres,65,>= 65,196
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,042,48042,Gordexola,Mujeres,NA,Total,843
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,042,48042,Gordexola,Total,0,0-19,293
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,042,48042,Gordexola,Total,20,20-64,1054
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,042,48042,Gordexola,Total,65,>= 65,373
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,042,48042,Gordexola,Total,NA,Total,1720
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,045,48045,Güeñes,Hombres,0,0-19,637
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,045,48045,Güeñes,Hombres,20,20-64,2016
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,045,48045,Güeñes,Hombres,65,>= 65,600
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,045,48045,Güeñes,Hombres,NA,Total,3253
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,045,48045,Güeñes,Mujeres,0,0-19,597
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,045,48045,Güeñes,Mujeres,20,20-64,2057
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,045,48045,Güeñes,Mujeres,65,>= 65,821
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,045,48045,Güeñes,Mujeres,NA,Total,3475
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,045,48045,Güeñes,Total,0,0-19,1234
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,045,48045,Güeñes,Total,20,20-64,4073
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,045,48045,Güeñes,Total,65,>= 65,1421
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,045,48045,Güeñes,Total,NA,Total,6728
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,051,48051,Lanestosa,Hombres,0,0-19,11
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,051,48051,Lanestosa,Hombres,20,20-64,92
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,051,48051,Lanestosa,Hombres,65,>= 65,38
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,051,48051,Lanestosa,Hombres,NA,Total,141
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,051,48051,Lanestosa,Mujeres,0,0-19,14
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,051,48051,Lanestosa,Mujeres,20,20-64,74
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,051,48051,Lanestosa,Mujeres,65,>= 65,42
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,051,48051,Lanestosa,Mujeres,NA,Total,130
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,051,48051,Lanestosa,Total,0,0-19,25
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,051,48051,Lanestosa,Total,20,20-64,166
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,051,48051,Lanestosa,Total,65,>= 65,80
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,051,48051,Lanestosa,Total,NA,Total,271
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,086,48086,Sopuerta,Hombres,0,0-19,295
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,086,48086,Sopuerta,Hombres,20,20-64,877
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,086,48086,Sopuerta,Hombres,65,>= 65,283
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,086,48086,Sopuerta,Hombres,NA,Total,1455
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,086,48086,Sopuerta,Mujeres,0,0-19,230
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,086,48086,Sopuerta,Mujeres,20,20-64,790
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,086,48086,Sopuerta,Mujeres,65,>= 65,352
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,086,48086,Sopuerta,Mujeres,NA,Total,1372
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,086,48086,Sopuerta,Total,0,0-19,525
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,086,48086,Sopuerta,Total,20,20-64,1667
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,086,48086,Sopuerta,Total,65,>= 65,635
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,086,48086,Sopuerta,Total,NA,Total,2827
48,Bizkaia,04,4804,Enkartazioak / Encartaciones,087,48087,Trucios-Turtzioz,Hombres,0,0-19,25
